JDTDB, Calendar Date (TDB), X, Y, Z, VX, VY, VZ,
2460560.500000000, A.D. 2024-Sep-07 00:00:00.0000,  1.417673891005858E+08,  1.684962947261040E+08,  5.378001616258919E+04, -1.762155976807741E+01,  1.766368351319570E+01,  8.023758168748909E-01,
2460561.500000000, A.D. 2024-Sep-08 00:00:00.0000,  1.402383386896766E+08,  1.700146039698300E+08,  1.231017027160004E+05, -1.777278783730298E+01,  1.748216986274313E+01,  8.022805026316284E-01,
2460562.500000000, A.D. 2024-Sep-09 00:00:00.0000,  1.386963098184773E+08,  1.715171805107341E+08,  1.924119565452412E+05, -1.792198626508085E+01,  1.729950469618761E+01,  8.021112571266169E-01,
2460563.500000000, A.D. 2024-Sep-10 00:00:00.0000,  1.371414780682133E+08,  1.730039259308663E+08,  2.617044075414017E+05, -1.806914997404550E+01,  1.711571281836304E+01,  8.018684702889729E-01,
2460564.500000000, A.D. 2024-Sep-11 00:00:00.0000,  1.355740194434311E+08,  1.744747439510248E+08,  3.309727200885937E+05, -1.821427423332725E+01,  1.693081895218904E+01,  8.015525473517089E-01,
2460565.500000000, A.D. 2024-Sep-12 00:00:00.0000,  1.339941103438610E+08,  1.759295404229258E+08,  4.002105935872793E+05, -1.835735465123639E+01,  1.674484772775292E+01,  8.011639070052592E-01,
2460566.500000000, A.D. 2024-Sep-13 00:00:00.0000,  1.324019275364976E+08,  1.773682233208734E+08,  4.694117630122602E+05, -1.849838715445892E+01,  1.655782366334495E+01,  8.007029726475450E-01,
2460567.500000000, A.D. 2024-Sep-14 00:00:00.0000,  1.307976481280395E+08,  1.787907027331635E+08,  5.385699994652420E+05, -1.863736796917736E+01,  1.636977115740994E+01,  8.001701648374331E-01,
2460568.500000000, A.D. 2024-Sep-15 00:00:00.0000,  1.291814495378819E+08,  1.801968908532701E+08,  6.076791106451452E+05, -1.877429361939753E+01,  1.618071450015936E+01,  7.995659030245470E-01,
2460569.500000000, A.D. 2024-Sep-16 00:00:00.0000,  1.275535094716379E+08,  1.815867019706424E+08,  6.767329412390739E+05, -1.890916093335249E+01,  1.599067788781979E+01,  7.988906116807062E-01,
2460570.500000000, A.D. 2024-Sep-17 00:00:00.0000,  1.259140058949943E+08,  1.829600524610266E+08,  7.457253733196557E+05, -1.904196704297471E+01,  1.579968542383487E+01,  7.981447226865335E-01,
2460571.500000000, A.D. 2024-Sep-18 00:00:00.0000,  1.242631170078008E+08,  1.843168607764671E+08,  8.146503268059492E+05, -1.917270938072391E+01,  1.560776110490603E+01,  7.973286754540636E-01,
2460572.500000000, A.D. 2024-Sep-19 00:00:00.0000,  1.226010212185226E+08,  1.856570474351580E+08,  8.835017599420547E+05, -1.930138568167970E+01,  1.541492880002608E+01,  7.964429188596069E-01,
2460573.500000000, A.D. 2024-Sep-20 00:00:00.0000,  1.209278971192449E+08,  1.869805350110656E+08,  9.522736697010547E+05, -1.942799398083064E+01,  1.522121223553231E+01,  7.954879112060773E-01,
2460574.500000000, A.D. 2024-Sep-21 00:00:00.0000,  1.192439234612329E+08,  1.882872481231515E+08,  1.020960092095509E+06, -1.955253259386553E+01,  1.502663499767932E+01,  7.944641135111494E-01,
2460575.500000000, A.D. 2024-Sep-22 00:00:00.0000,  1.175492791308631E+08,  1.895771134242349E+08,  1.089555102474257E+06, -1.967500009554514E+01,  1.483122054721353E+01,  7.933719823611831E-01,
2460576.500000000, A.D. 2024-Sep-23 00:00:00.0000,  1.158441431258083E+08,  1.908500595897347E+08,  1.158052815872923E+06, -1.979539531578339E+01,  1.463499222542752E+01,  7.922119704779860E-01,
2460577.500000000, A.D. 2024-Sep-24 00:00:00.0000,  1.141286945315791E+08,  1.921060173063986E+08,  1.226447387381062E+06, -1.991371735087053E+01,  1.443797324882292E+01,  7.909845336084462E-01,
2460578.500000000, A.D. 2024-Sep-25 00:00:00.0000,  1.124031124985567E+08,  1.933449192608673E+08,  1.294733012450695E+06, -2.002996557426133E+01,  1.424018670556010E+01,  7.896901374386944E-01,
2460579.500000000, A.D. 2024-Sep-26 00:00:00.0000,  1.106675762194533E+08,  1.945667001278661E+08,  1.362903927159637E+06, -2.014413963657496E+01,  1.404165555264511E+01,  7.883292597327509E-01,
2460580.500000000, A.D. 2024-Sep-27 00:00:00.0000,  1.089222649070261E+08,  1.957712965580373E+08,  1.430954408505827E+06, -2.025623945293405E+01,  1.384240260209885E+01,  7.869023858901478E-01,
2460581.500000000, A.D. 2024-Sep-28 00:00:00.0000,  1.071673577720527E+08,  1.969586471656195E+08,  1.498878774741083E+06, -2.036626518358373E+01,  1.364245050316019E+01,  7.854100007171452E-01,
2460582.500000000, A.D. 2024-Sep-29 00:00:00.0000,  1.054030340017746E+08,  1.981286925161047E+08,  1.566671385660395E+06, -2.047421722109367E+01,  1.344182174369135E+01,  7.838525840564046E-01,
2460583.500000000, A.D. 2024-Sep-30 00:00:00.0000,  1.036294727388949E+08,  1.992813751137761E+08,  1.634326642798543E+06, -2.058009619136989E+01,  1.324053867002248E+01,  7.822306141803228E-01,
2460584.500000000, A.D. 2024-Oct-01 00:00:00.0000,  1.018468530609631E+08,  2.004166393889628E+08,  1.701838989598230E+06, -2.068390295704971E+01,  1.303862350052728E+01,  7.805445723773277E-01,
2460585.500000000, A.D. 2024-Oct-02 00:00:00.0000,  1.000553539599536E+08,  2.015344316850484E+08,  1.769202911639079E+06, -2.078563861577226E+01,  1.283609832084468E+01,  7.787949441162931E-01,
2460586.500000000, A.D. 2024-Oct-03 00:00:00.0000,  9.825515432207105E+07,  2.026347002454208E+08,  1.836412936926410E+06, -2.088530450133314E+01,  1.263298506719654E+01,  7.769822206082111E-01,
2460587.500000000, A.D. 2024-Oct-04 00:00:00.0000,  9.644643290798216E+07,  2.037173952003859E+08,  1.903463636151314E+06, -2.098290218817337E+01,  1.242930551001696E+01,  7.751069018276464E-01,
2460588.500000000, A.D. 2024-Oct-05 00:00:00.0000,  9.462936833357351E+07,  2.047824685538569E+08,  1.970349622862890E+06, -2.107843348371530E+01,  1.222508124684602E+01,  7.731694944565746E-01,
2460589.500000000, A.D. 2024-Oct-06 00:00:00.0000,  9.280413905112399E+07,  2.058298741697153E+08,  2.037065553591296E+06, -2.117190040405720E+01,  1.202033370902426E+01,  7.711705028155453E-01,
2460590.500000000, A.D. 2024-Oct-07 00:00:00.0000,  9.097092333073938E+07,  2.068595677580310E+08,  2.103606128000900E+06, -2.126330515616731E+01,  1.181508417387692E+01,  7.691104230349390E-01,
2460591.500000000, A.D. 2024-Oct-08 00:00:00.0000,  8.912989924206412E+07,  2.078715068613642E+08,  2.169966089083582E+06, -2.135265014238250E+01,  1.160935376814106E+01,  7.669897470985649E-01,
2460592.500000000, A.D. 2024-Oct-09 00:00:00.0000,  8.728124463642168E+07,  2.088656508411057E+08,  2.236140223322302E+06, -2.143993797462829E+01,  1.140316346608505E+01,  7.648089712219441E-01,
2460593.500000000, A.D. 2024-Oct-10 00:00:00.0000,  8.542513712941456E+07,  2.098419608636249E+08,  2.302123360793903E+06, -2.152517148077672E+01,  1.119653408985463E+01,  7.625686009319392E-01,
2460594.500000000, A.D. 2024-Oct-11 00:00:00.0000,  8.356175408382420E+07,  2.108003998861265E+08,  2.367910375274122E+06, -2.160835369879706E+01,  1.098948630404999E+01,  7.602691502274639E-01,
2460595.500000000, A.D. 2024-Oct-12 00:00:00.0000,  8.169127259270610E+07,  2.117409326423620E+08,  2.433496184399202E+06, -2.168948786301433E+01,  1.078204059763998E+01,  7.579111361005486E-01,
2460596.500000000, A.D. 2024-Oct-13 00:00:00.0000,  7.981386946282691E+07,  2.126635256283820E+08,  2.498875749830872E+06, -2.176857738851351E+01,  1.057421727059378E+01,  7.554950719793285E-01,
2460597.500000000, A.D. 2024-Oct-14 00:00:00.0000,  7.792972119863759E+07,  2.135681470883195E+08,  2.564044077333719E+06, -2.184562586231637E+01,  1.036603644576572E+01,  7.530214656658214E-01,
2460598.500000000, A.D. 2024-Oct-15 00:00:00.0000,  7.603900398672429E+07,  2.144547670000536E+08,  2.628996216778368E+06, -2.192063704380489E+01,  1.015751809238182E+01,  7.504908226647777E-01,
2460599.500000000, A.D. 2024-Oct-16 00:00:00.0000,  7.414189368050064E+07,  2.153233570606990E+08,  2.693727262172267E+06, -2.199361486562016E+01,  9.948682034032243E+00,  7.479036491593605E-01,
2460600.500000000, A.D. 2024-Oct-17 00:00:00.0000,  7.223856578504911E+07,  2.161738906720707E+08,  2.758232351770490E+06, -2.206456343398393E+01,  9.739547937919248E+00,  7.452604534859764E-01,
2460601.500000000, A.D. 2024-Oct-18 00:00:00.0000,  7.032919544226675E+07,  2.170063429262434E+08,  2.822506668204248E+06, -2.213348703422833E+01,  9.530135299442989E+00,  7.425617495343135E-01,
2460602.500000000, A.D. 2024-Oct-19 00:00:00.0000,  6.841395741648300E+07,  2.178206905910865E+08,  2.886545438542038E+06, -2.220039013366444E+01,  9.320463432309117E+00,  7.398080592515233E-01,
2460603.500000000, A.D. 2024-Oct-20 00:00:00.0000,  6.649302608051282E+07,  2.186169120955794E+08,  2.950343934283048E+06, -2.226527736669618E+01,  9.110551466662049E+00,  7.369999073719340E-01,
2460604.500000000, A.D. 2024-Oct-21 00:00:00.0000,  6.456657540198817E+07,  2.193949875149546E+08,  3.013897471351981E+06, -2.232815350871255E+01,  8.900418356390668E+00,  7.341378112257733E-01,
2460605.500000000, A.D. 2024-Oct-22 00:00:00.0000,  6.263477892991358E+07,  2.201548985559358E+08,  3.077201410136715E+06, -2.238902346615497E+01,  8.690082889174825E+00,  7.312222780683544E-01,
2460606.500000000, A.D. 2024-Oct-23 00:00:00.0000,  6.069780978155786E+07,  2.208966285421788E+08,  3.140251155526713E+06, -2.244789228850168E+01,  8.479563690894887E+00,  7.282538124201627E-01,
2460607.500000000, A.D. 2024-Oct-24 00:00:00.0000,  5.875584062977675E+07,  2.216201623997274E+08,  3.203042156896502E+06, -2.250476518139713E+01,  8.268879228046647E+00,  7.252329240810576E-01,
2460608.500000000, A.D. 2024-Oct-25 00:00:00.0000,  5.680904369066826E+07,  2.223254866422833E+08,  3.265569908062056E+06, -2.255964750713509E+01,  8.058047808281229E+00,  7.221601303392182E-01,
2460609.500000000, A.D. 2024-Oct-26 00:00:00.0000,  5.485759071139475E+07,  2.230125893563408E+08,  3.327829947285578E+06, -2.261254477595547E+01,  7.847087569729775E+00,  7.190359531901165E-01,
2460610.500000000, A.D. 2024-Oct-27 00:00:00.0000,  5.290165295820022E+07,  2.236814601863847E+08,  3.389817857328385E+06, -2.266346263472808E+01,  7.636016461505744E+00,  7.158609144367674E-01,
2460611.500000000, A.D. 2024-Oct-28 00:00:00.0000,  5.094140120484177E+07,  2.243320903202214E+08,  3.451529265455738E+06, -2.271240685490115E+01,  7.424852239021604E+00,  7.126355308937988E-01,
2460612.500000000, A.D. 2024-Oct-29 00:00:00.0000,  4.897700572152390E+07,  2.249644724743229E+08,  3.512959843341947E+06, -2.275938332490794E+01,  7.213612485007266E+00,  7.093603132409285E-01,
2460613.500000000, A.D. 2024-Oct-30 00:00:00.0000,  4.700863626414653E+07,  2.255786008790796E+08,  3.574105306950837E+06, -2.280439804930552E+01,  7.002314631306140E+00,  7.060357685101040E-01,
2460614.500000000, A.D. 2024-Oct-31 00:00:00.0000,  4.503646206366086E+07,  2.261744712640431E+08,  3.634961416490406E+06, -2.284745715031248E+01,  6.790975958981498E+00,  7.026624025725710E-01,
2460615.500000000, A.D. 2024-Nov-01 00:00:00.0000,  4.306065181558660E+07,  2.267520808433184E+08,  3.695523976428181E+06, -2.288856687273412E+01,  6.579613584706853E+00,  6.992407231811457E-01,
2460616.500000000, A.D. 2024-Nov-02 00:00:00.0000,  4.108137366989201E+07,  2.273114283010892E+08,  3.755788835474998E+06, -2.292773359169894E+01,  6.368244450034721E+00,  6.957712443900497E-01,
2460617.500000000, A.D. 2024-Nov-03 00:00:00.0000,  3.909879522129145E+07,  2.278525137770702E+08,  3.815751886495337E+06, -2.296496381037549E+01,  6.156885316811156E+00,  6.922544867727627E-01,
2460618.500000000, A.D. 2024-Nov-04 00:00:00.0000,  3.711308349982310E+07,  2.283753388517875E+08,  3.875409066394746E+06, -2.300026413883161E+01,  5.945552766701416E+00,  6.886909689857030E-01,
2460619.500000000, A.D. 2024-Nov-05 00:00:00.0000,  3.512440496159995E+07,  2.288799065318834E+08,  3.934756356042668E+06, -2.303364127111896E+01,  5.734263207485500E+00,  6.850811985252239E-01,
2460620.500000000, A.D. 2024-Nov-06 00:00:00.0000,  3.313292547980087E+07,  2.293662212356778E+08,  3.993789780215546E+06, -2.306510198521543E+01,  5.523032883277722E+00,  6.814256732680564E-01,
2460621.500000000, A.D. 2024-Nov-07 00:00:00.0000,  3.113881033602526E+07,  2.298342887789291E+08,  4.052505407501474E+06, -2.309465315903827E+01,  5.311877882008780E+00,  6.777248906675870E-01,
2460622.500000000, A.D. 2024-Nov-08 00:00:00.0000,  2.914222421198683E+07,  2.302841163605466E+08,  4.110899350159243E+06, -2.312230177900942E+01,  5.100814139754558E+00,  6.739793536159033E-01,
2460623.500000000, A.D. 2024-Nov-09 00:00:00.0000,  2.714333118137575E+07,  2.307157125481766E+08,  4.168967764000520E+06, -2.314805493583880E+01,  4.889857437371358E+00,  6.701895699620015E-01,
2460624.500000000, A.D. 2024-Nov-10 00:00:00.0000,  2.514229470181002E+07,  2.311290872638287E+08,  4.226706848340437E+06, -2.317191981680857E+01,  4.679023384546279E+00,  6.663560494276568E-01,
2460625.500000000, A.D. 2024-Nov-11 00:00:00.0000,  2.313927760703356E+07,  2.315242517696872E+08,  4.284112845954478E+06, -2.319390369792517E+01,  4.468327403418989E+00,  6.624793000243043E-01,
2460626.500000000, A.D. 2024-Nov-12 00:00:00.0000,  2.113444209955503E+07,  2.319012186540378E+08,  4.341182042946875E+06, -2.321401393291342E+01,  4.257784734412639E+00,  6.585598240385149E-01,
2460627.500000000, A.D. 2024-Nov-13 00:00:00.0000,  1.912794974366396E+07,  2.322600018171671E+08,  4.397910768543959E+06, -2.323225794497736E+01,  4.047410462041945E+00,  6.545981166605073E-01,
2460628.500000000, A.D. 2024-Nov-14 00:00:00.0000,  1.711996145858271E+07,  2.326006164572559E+08,  4.454295394922361E+06, -2.324864322624137E+01,  3.837219530224305E+00,  6.505946680109278E-01,
2460629.500000000, A.D. 2024-Nov-15 00:00:00.0000,  1.511063751166878E+07,  2.329230790564244E+08,  4.510332337122723E+06, -2.326317734302123E+01,  3.627226735388902E+00,  6.465499665673973E-01,
2460630.500000000, A.D. 2024-Nov-16 00:00:00.0000,  1.310013751183564E+07,  2.332274073670019E+08,  4.566018052977994E+06, -2.327586794505509E+01,  3.417446714260619E+00,  6.424645039346317E-01,
2460631.500000000, A.D. 2024-Nov-17 00:00:00.0000,  1.108862040333969E+07,  2.335136203978677E+08,  4.621349042977646E+06, -2.328672277149778E+01,  3.207893938700863E+00,  6.383387785761847E-01,
2460632.500000000, A.D. 2024-Nov-18 00:00:00.0000,  9.076244459857289E+06,  2.337817384006767E+08,  4.676321850086465E+06, -2.329574964161852E+01,  2.998582713043098E+00,  6.341732926519944E-01,
2460633.500000000, A.D. 2024-Nov-19 00:00:00.0000,  7.063167278699847E+06,  2.340317828560273E+08,  4.730933059586108E+06, -2.330295643081016E+01,  2.789527172240363E+00,  6.299685417406106E-01,
2460634.500000000, A.D. 2024-Nov-20 00:00:00.0000,  5.049545775178251E+06,  2.342637764598303E+08,  4.785179298950225E+06, -2.330835105503796E+01,  2.580741288455316E+00,  6.257250085710949E-01,
2460635.500000000, A.D. 2024-Nov-21 00:00:00.0000,  3.035536177256012E+06,  2.344777431099886E+08,  4.839057237698212E+06, -2.331194147931816E+01,  2.372238884155213E+00,  6.214431684660612E-01,
2460636.500000000, A.D. 2024-Nov-22 00:00:00.0000,  1.021294020535006E+06,  2.346737078931926E+08,  4.892563587195098E+06, -2.331373573302801E+01,  2.164033642253682E+00,  6.171234982881553E-01,
2460637.500000000, A.D. 2024-Nov-23 00:00:00.0000, -9.930258565641512E+05,  2.348516970716386E+08,  4.945695100444987E+06, -2.331374191259075E+01,  1.956139108454206E+00,  6.127664793055347E-01,
2460638.500000000, A.D. 2024-Nov-24 00:00:00.0000, -3.007269317577023E+06,  2.350117380697464E+08,  4.998448571949035E+06, -2.331196817568633E+01,  1.748568681851005E+00,  6.083725952978392E-01,
2460639.500000000, A.D. 2024-Nov-25 00:00:00.0000, -5.021282932666881E+06,  2.351538594610728E+08,  5.050820837613925E+06, -2.330842273700448E+01,  1.541335596968340E+00,  6.039423305385621E-01,
2460640.500000000, A.D. 2024-Nov-26 00:00:00.0000, -7.034913982980845E+06,  2.352780909554385E+08,  5.102808774614558E+06, -2.330311386203674E+01,  1.334452914816994E+00,  5.994761670477653E-01,
2460641.500000000, A.D. 2024-Nov-27 00:00:00.0000, -9.048010464613995E+06,  2.353844633861129E+08,  5.154409301161408E+06, -2.329604985440637E+01,  1.127933538191614E+00,  5.949745801209680E-01,
2460642.500000000, A.D. 2024-Nov-28 00:00:00.0000, -1.106042109236651E+07,  2.354730086970080E+08,  5.205619376246855E+06, -2.328723904719920E+01,  9.217902370125310E-01,  5.904380365576034E-01,
2460643.500000000, A.D. 2024-Nov-29 00:00:00.0000, -1.307199530349725E+07,  2.355437599300195E+08,  5.256435999470443E+06, -2.327668980589518E+01,  7.160356554270044E-01,  5.858669974958587E-01,
2460644.500000000, A.D. 2024-Nov-30 00:00:00.0000, -1.508258326141807E+07,  2.355967512126656E+08,  5.306856210927665E+06, -2.326441053897977E+01,  5.106823020109126E-01,  5.812619237315112E-01,
2460645.500000000, A.D. 2024-Dec-01 00:00:00.0000, -1.709203585914434E+07,  2.356320177459488E+08,  5.356877091069445E+06, -2.325040970886405E+01,  3.057425424163708E-01,  5.766232811955909E-01,
2460646.500000000, A.D. 2024-Dec-02 00:00:00.0000, -1.910020472248710E+07,  2.356495957922226E+08,  5.406495760505021E+06, -2.323469583310477E+01,  1.012285981613864E-01,  5.719515423673601E-01,
2460647.500000000, A.D. 2024-Dec-03 00:00:00.0000, -2.110694221315818E+07,  2.356495226629905E+08,  5.455709379813015E+06, -2.321727746963779E+01, -1.028474575630520E-01,  5.672471799552962E-01,
2460648.500000000, A.D. 2024-Dec-04 00:00:00.0000, -2.311210143187086E+07,  2.356318367068122E+08,  5.504515149403200E+06, -2.319816319530294E+01, -3.064737030926137E-01,  5.625106569507438E-01,
2460649.500000000, A.D. 2024-Dec-05 00:00:00.0000, -2.511553622131512E+07,  2.355965772975195E+08,  5.552910309384510E+06, -2.317736160020046E+01, -5.096383584772126E-01,  5.577424244869253E-01,
2460650.500000000, A.D. 2024-Dec-06 00:00:00.0000, -2.711710116889302E+07,  2.355437848226666E+08,  5.600892139381588E+06, -2.315488130167595E+01, -7.123297687822719E-01,  5.529429296669286E-01,
2460651.500000000, A.D. 2024-Dec-07 00:00:00.0000, -2.911665160929333E+07,  2.354735006719640E+08,  5.648457958320141E+06, -2.313073095616158E+01, -9.145363948484683E-01,  5.481126225162234E-01,
2460652.500000000, A.D. 2024-Dec-08 00:00:00.0000, -3.111404362708232E+07,  2.353857672256178E+08,  5.695605124256849E+06, -2.310491925813704E+01, -1.116246817300151E+00,  5.432519562809968E-01,
2460653.500000000, A.D. 2024-Dec-09 00:00:00.0000, -3.310913405933804E+07,  2.352806278427446E+08,  5.742331034281582E+06, -2.307745493679947E+01, -1.317449752017575E+00,  5.383613857719483E-01,
2460654.500000000, A.D. 2024-Dec-10 00:00:00.0000, -3.510178049813846E+07,  2.351581268499661E+08,  5.788633124419972E+06, -2.304834675545999E+01, -1.518134066623748E+00,  5.334413666723734E-01,
2460655.500000000, A.D. 2024-Dec-11 00:00:00.0000, -3.709184129271621E+07,  2.350183095300621E+08,  5.834508869446859E+06, -2.301760350361821E+01, -1.718288781390907E+00,  5.284923521966751E-01,
2460656.500000000, A.D. 2024-Dec-12 00:00:00.0000, -3.907917555132891E+07,  2.348612221105479E+08,  5.879955782626018E+06, -2.298523398120891E+01, -1.917903049545385E+00,  5.235147873414536E-01,
2460657.500000000, A.D. 2024-Dec-13 00:00:00.0000, -4.106364314305542E+07,  2.346869117522717E+08,  5.924971415477052E+06, -2.295124699170665E+01, -2.116966137914153E+00,  5.185091075057817E-01,
2460658.500000000, A.D. 2024-Dec-14 00:00:00.0000, -4.304510469958245E+07,  2.344954265382335E+08,  5.969553357618123E+06, -2.291565135040842E+01, -2.315467427621305E+00,  5.134757433017136E-01,
2460659.500000000, A.D. 2024-Dec-15 00:00:00.0000, -4.502342161681420E+07,  2.342868154626721E+08,  6.013699236615241E+06, -2.287845589822023E+01, -2.513396423299727E+00,  5.084151273330433E-01,
2460660.500000000, A.D. 2024-Dec-16 00:00:00.0000, -4.699845605618960E+07,  2.340611284202375E+08,  6.057406717769548E+06, -2.283966950919128E+01, -2.710742755755576E+00,  5.033276984900880E-01,
2460661.500000000, A.D. 2024-Dec-17 00:00:00.0000, -4.897007094581572E+07,  2.338184161950922E+08,  6.100673503875732E+06, -2.279930108447556E+01, -2.907496183546705E+00,  4.982139000478624E-01,
2460662.500000000, A.D. 2024-Dec-18 00:00:00.0000, -5.093812998157568E+07,  2.335587304500285E+08,  6.143497335023642E+06, -2.275735953410710E+01, -3.103646600889487E+00,  4.930741713974848E-01,
2460663.500000000, A.D. 2024-Dec-19 00:00:00.0000, -5.290249762816212E+07,  2.332821237158373E+08,  6.185875988431364E+06, -2.271385376036503E+01, -3.299184039398432E+00,  4.879089402402134E-01,
2460664.500000000, A.D. 2024-Dec-20 00:00:00.0000, -5.486303911986724E+07,  2.329886493810108E+08,  6.227807278235510E+06, -2.266879265922627E+01, -3.494098651935692E+00,  4.827186241698634E-01,
2460665.500000000, A.D. 2024-Dec-21 00:00:00.0000, -5.681962046112744E+07,  2.326783616816006E+08,  6.269289055223212E+06, -2.262218513409341E+01, -3.688380693193745E+00,  4.775036387954990E-01,
2460666.500000000, A.D. 2024-Dec-22 00:00:00.0000, -5.877210842701560E+07,  2.323513156910620E+08,  6.310319206579417E+06, -2.257404010201212E+01, -3.882020514366483E+00,  4.722644019537945E-01,
2460667.500000000, A.D. 2024-Dec-23 00:00:00.0000, -6.072037056382031E+07,  2.320075673101648E+08,  6.350895655714989E+06, -2.252436649152311E+01, -4.075008573286203E+00,  4.670013329428973E-01,
2460668.500000000, A.D. 2024-Dec-24 00:00:00.0000, -6.266427518961930E+07,  2.316471732571474E+08,  6.391016362144843E+06, -2.247317324340471E+01, -4.267335450788539E+00,  4.617148523783381E-01,
2460669.500000000, A.D. 2024-Dec-25 00:00:00.0000, -6.460369139464455E+07,  2.312701910580826E+08,  6.430679321320638E+06, -2.242046931105498E+01, -4.458991860374033E+00,  4.564053820473686E-01,
2460670.500000000, A.D. 2024-Dec-26 00:00:00.0000, -6.653848904139242E+07,  2.308766790372599E+08,  6.469882564380333E+06, -2.236626364843017E+01, -4.649968640877949E+00,  4.510733398001783E-01,
2460671.500000000, A.D. 2024-Dec-27 00:00:00.0000, -6.846853876464508E+07,  2.304666963075528E+08,  6.508624157882988E+06, -2.231056519344661E+01, -4.840256735912025E+00,  4.457191330821486E-01,
2460672.500000000, A.D. 2024-Dec-28 00:00:00.0000, -7.039371197156052E+07,  2.300403027609652E+08,  6.546902203612372E+06, -2.225338286738493E+01, -5.029847181181746E+00,  4.403431596984784E-01,
2460673.500000000, A.D. 2024-Dec-29 00:00:00.0000, -7.231388084176601E+07,  2.295975590594972E+08,  6.584714838433161E+06, -2.219472559024431E+01, -5.218731108439931E+00,  4.349458152366690E-01,
2460674.500000000, A.D. 2024-Dec-30 00:00:00.0000, -7.422891832728270E+07,  2.291385266262012E+08,  6.622060234114289E+06, -2.213460229525749E+01, -5.406899750904866E+00,  4.295275000564032E-01,
2460675.500000000, A.D. 2024-Dec-31 00:00:00.0000, -7.613869815228716E+07,  2.286632676362051E+08,  6.658936597104713E+06, -2.207302193123267E+01, -5.594344443568047E+00,  4.240886210055657E-01,
2460676.500000000, A.D. 2025-Jan-01 00:00:00.0000, -7.804309481287774E+07,  2.281718450076631E+08,  6.695342168331429E+06, -2.200999345183857E+01, -5.781056628855961E+00,  4.186295866904284E-01,
2460677.500000000, A.D. 2025-Jan-02 00:00:00.0000, -7.994198357689470E+07,  2.276643223928263E+08,  6.731275223053858E+06, -2.194552579908520E+01, -5.967027867535819E+00,  4.131507992462746E-01,
2460678.500000000, A.D. 2025-Jan-03 00:00:00.0000, -8.183524048362286E+07,  2.271407641693985E+08,  6.766734070707053E+06, -2.187962789368829E+01, -6.152249835470242E+00,  4.076526496313337E-01,
2460679.500000000, A.D. 2025-Jan-04 00:00:00.0000, -8.372274234324972E+07,  2.266012354321081E+08,  6.801717054670319E+06, -2.181230864098225E+01, -6.336714301508531E+00,  4.021355215414679E-01,
2460680.500000000, A.D. 2025-Jan-05 00:00:00.0000, -8.560436673620825E+07,  2.260458019843031E+08,  6.836222552007839E+06, -2.174357694197865E+01, -6.520413110191948E+00,  3.965997981956679E-01,
2460681.500000000, A.D. 2025-Jan-06 00:00:00.0000, -8.747999201261264E+07,  2.254745303295347E+08,  6.870248973272070E+06, -2.167344169620753E+01, -6.703338184367141E+00,  3.910458643462822E-01,
2460682.500000000, A.D. 2025-Jan-07 00:00:00.0000, -8.934949729179738E+07,  2.248874876633011E+08,  6.903794762386933E+06, -2.160191180213852E+01, -6.885481540630570E+00,  3.854741060659661E-01,
2460683.500000000, A.D. 2025-Jan-08 00:00:00.0000, -9.121276246176583E+07,  2.242847418650278E+08,  6.936858396528065E+06, -2.152899616123804E+01, -7.066835303217654E+00,  3.798849120224084E-01,
2460684.500000000, A.D. 2025-Jan-09 00:00:00.0000, -9.306966817841139E+07,  2.236663614901323E+08,  6.969438385926306E+06, -2.145470367528065E+01, -7.247391706809934E+00,  3.742786721554272E-01,
2460685.500000000, A.D. 2025-Jan-10 00:00:00.0000, -9.492009586459793E+07,  2.230324157620196E+08,  7.001533273619086E+06, -2.137904322900113E+01, -7.427143085514638E+00,  3.686557701701845E-01,
2460686.500000000, A.D. 2025-Jan-11 00:00:00.0000, -9.676392770927545E+07,  2.223829745641313E+08,  7.033141635234296E+06, -2.130202367571903E+01, -7.606081855686795E+00,  3.630165777252832E-01,
2460687.500000000, A.D. 2025-Jan-12 00:00:00.0000, -9.860104666666600E+07,  2.217181084322773E+08,  7.064262078839526E+06, -2.122365384493164E+01, -7.784200508946101E+00,  3.573614585398155E-01,
2460688.500000000, A.D. 2025-Jan-13 00:00:00.0000, -1.004313364553747E+08,  2.210378885472501E+08,  7.094893244795009E+06, -2.114394256156134E+01, -7.961491615699735E+00,  3.516907775649201E-01,
2460689.500000000, A.D. 2025-Jan-14 00:00:00.0000, -1.022546815573412E+08,  2.203423867274897E+08,  7.125033805555105E+06, -2.106289865647987E+01, -8.137947826915475E+00,  3.460049062956174E-01,
2460690.500000000, A.D. 2025-Jan-15 00:00:00.0000, -1.040709672167537E+08,  2.196316754216499E+08,  7.154682465461060E+06, -2.098053096241240E+01, -8.313561875996966E+00,  3.403042213041574E-01,
2460691.500000000, A.D. 2025-Jan-16 00:00:00.0000, -1.058800794390613E+08,  2.189058277011770E+08,  7.183837960591286E+06, -2.089684830155147E+01, -8.488326589704414E+00,  3.345890981198605E-01,
2460692.500000000, A.D. 2025-Jan-17 00:00:00.0000, -1.076819049899971E+08,  2.181649172531062E+08,  7.212499058642417E+06, -2.081185947315699E+01, -8.662234898099925E+00,  3.288599045660310E-01,
2460693.500000000, A.D. 2025-Jan-18 00:00:00.0000, -1.094763313944090E+08,  2.174090183731068E+08,  7.240664558750182E+06, -2.072557324908895E+01, -8.835279822997816E+00,  3.231169987679041E-01,
